item set size (N),co-occurrence frequency,item 1 id,item 2 id,item 3 id
3,35,41,48,2051
3,35,41,48,840
3,35,39,41,842
3,35,39,41,414
3,35,39,175,1355
3,35,225,270,271
3,35,39,48,234
3,35,38,270,271
3,35,39,41,1062
3,35,12,39,48
3,35,41,48,1444
3,35,39,41,1030
3,35,38,41,8978
3,34,39,41,178
3,34,36,39,237
3,34,36,38,225
3,34,39,48,489
3,34,39,48,308
3,34,39,41,715
3,34,39,41,734
3,34,39,41,739
3,34,38,48,548
3,34,32,48,548
3,34,38,48,504
3,34,38,39,208
3,34,39,41,1172
3,34,39,48,1160
3,34,39,48,973
3,34,309,1080,1378
3,34,39,309,1269
3,34,39,1080,1379
3,34,1080,1269,1379
3,34,39,41,1277
3,34,39,48,1517
3,34,41,48,1585
3,34,39,41,155
3,34,38,170,237
3,34,39,89,170
3,34,39,48,1939
3,34,39,48,989
3,34,38,41,123
3,34,39,60,604
3,34,38,41,855
3,34,39,147,179
3,34,48,65,271
3,34,32,38,1327
3,34,39,41,1185
3,34,32,38,840
3,34,41,48,1196
3,34,38,41,2805
3,34,39,48,2815
3,34,39,48,2225
3,34,39,48,1333
3,34,39,48,1679
3,34,48,65,237
3,34,39,41,485
3,34,36,39,110
3,34,39,41,1704
3,34,32,48,76
3,34,32,48,2056
3,34,39,48,235
3,34,39,48,1294
3,34,39,41,2464
3,34,39,48,2894
3,34,38,48,3616
3,34,38,41,103
3,34,41,48,1372
3,34,39,48,764
3,34,41,48,3774
3,34,39,65,475
3,34,39,48,931
3,34,32,39,3270
3,34,32,39,2958
3,34,39,48,3693
3,34,39,48,3981
3,34,32,41,522
3,34,41,48,581
3,34,39,48,1804
3,34,39,48,2876
3,34,39,48,166
3,34,41,48,2425
3,34,39,41,840
3,34,41,48,1034
3,34,38,41,3270
3,34,32,48,544
3,34,41,48,978
3,34,32,41,789
3,34,32,48,913
3,34,39,48,2441
3,34,41,48,490
3,34,41,48,829
3,34,41,48,1030
3,34,39,41,2818
3,34,32,39,9501
3,33,39,89,101
3,33,39,48,169
3,33,39,48,171
3,33,41,48,178
3,33,32,39,175
3,33,32,39,279
3,33,39,48,276
3,33,41,48,348
3,33,38,48,229
3,33,38,48,544
3,33,39,48,598
3,33,39,48,599
3,33,38,41,740
3,33,39,48,1016
3,33,39,48,504
3,33,39,48,1184
3,33,39,48,1479
3,33,38,39,824
3,33,39,110,170
3,33,38,41,592
3,33,41,48,251
3,33,32,39,107
3,33,32,48,589
3,33,39,48,2489
3,33,41,48,281
3,33,39,41,2523
3,33,39,48,925
3,33,39,48,2822
3,33,32,39,186
3,33,39,41,947
3,33,39,41,2876
3,33,11,32,39
3,33,39,48,640
3,33,48,65,101
3,33,39,41,961
3,33,32,39,913
3,33,32,39,1578
3,33,32,41,179
3,33,48,1378,1379
3,33,41,48,2775
3,33,39,48,2201
3,33,39,48,399
3,33,38,48,2805
3,33,39,48,3510
3,33,39,48,529
3,33,39,41,3462
3,33,32,37,48
3,33,48,65,225
3,33,18,38,39
3,33,32,41,1121
3,33,41,48,1765
3,33,39,41,536
3,33,39,41,3291
3,33,39,48,2856
3,33,9,38,41
3,33,41,65,225
3,33,39,48,5729
3,33,39,48,1143
3,33,39,237,310
3,33,39,48,4779
3,33,39,41,2399
3,33,32,48,200
3,33,39,41,1444
3,33,39,48,4859
3,33,39,48,1026
3,33,41,769,1034
3,33,41,647,769
3,33,39,48,8985
3,33,39,48,9579
3,32,38,39,45
3,32,39,48,256
3,32,41,65,89
3,32,41,48,715
3,32,39,41,150
3,32,39,48,903
3,32,39,41,390
3,32,32,48,186
3,32,41,48,75
3,32,39,48,1082
3,32,39,1080,1269
3,32,41,48,1513
3,32,32,39,749
3,32,39,41,1590
3,32,32,38,105
3,32,39,41,1809
3,32,38,170,438
3,32,38,48,1831
3,32,39,41,1103
3,32,32,48,340
3,32,39,48,576
3,32,32,37,39
3,32,36,38,1327
3,32,38,39,976
3,32,39,48,2049
3,32,38,48,1590
3,32,39,48,2186
3,32,41,89,310
3,32,39,48,1072
3,32,32,48,855
3,32,39,48,2263
3,32,39,110,1327
3,32,39,41,2344
3,32,39,175,842
3,32,38,48,783
3,32,41,48,2046
3,32,39,41,1976
3,32,39,101,310
3,32,39,48,2528
3,32,39,48,2741
3,32,41,48,703
3,32,39,48,2708
3,32,39,48,2164
3,32,38,48,1986
3,32,39,48,1360
3,32,32,39,675
3,32,39,48,2983
3,32,15,39,41
3,32,39,41,347
3,32,41,48,2065
3,32,39,48,3186
3,32,39,48,167
3,32,39,44,48
3,32,41,48,2505
3,32,38,39,1859
3,32,41,48,2118
3,32,32,39,286
3,32,38,39,301
3,32,39,48,3521
3,32,38,39,352
3,32,18,32,41
3,32,38,39,229
3,32,32,39,812
3,32,32,39,2168
3,32,38,39,1004
3,32,39,48,1596
3,32,39,48,1819
3,32,39,48,3179
3,32,39,41,3179
3,32,39,41,2413
3,32,39,48,2286
3,32,39,48,4883
3,32,39,41,4899
3,32,38,39,258
3,32,39,48,203
3,32,39,48,5124
3,32,41,48,1867
3,32,39,41,760
3,32,41,48,2399
3,32,39,41,133
3,32,39,41,1143
3,32,39,48,5767
3,32,32,39,1986
3,32,39,41,168
3,32,32,48,979
3,32,41,48,9617
3,32,39,48,9510
3,32,39,41,10170
3,32,39,41,10611
3,31,38,48,179
3,31,41,48,347
3,31,39,48,423
3,31,39,48,547
3,31,39,48,573
3,31,39,41,805
3,31,39,41,441
3,31,39,41,47
3,31,32,41,589
3,31,41,48,1055
3,31,39,48,984
3,31,39,48,1000
3,31,39,910,956
3,31,39,41,885
3,31,38,39,956
3,31,41,48,1172
3,31,39,48,1232
3,31,39,309,1380
3,31,1080,1379,1380
3,31,41,48,1277
3,31,39,41,1585
3,31,39,41,1591
3,31,39,41,1291
3,31,39,41,1655
3,31,41,48,485
3,31,39,48,1911
3,31,32,39,340
3,31,39,48,1964
3,31,32,41,956
3,31,41,48,2015
3,31,39,60,310
3,31,39,48,1081
3,31,38,39,677
3,31,39,48,1973
3,31,39,41,2254
3,31,38,39,2241
3,31,41,48,398
3,31,39,48,851
3,31,39,48,389
3,31,39,41,2080
3,31,39,48,1489
3,31,39,48,1209
3,31,39,48,2915
3,31,38,48,1859
3,31,41,48,961
3,31,39,48,1183
3,31,36,39,170
3,31,39,41,1698
3,31,38,41,179
3,31,48,309,1379
3,31,41,48,643
3,31,39,48,921
3,31,39,48,2375
3,31,19,32,39
3,31,19,32,48
3,31,32,41,76
3,31,32,38,270
3,31,32,41,1600
3,31,39,41,718
3,31,39,48,2830
3,31,39,48,1282
3,31,39,41,426
3,31,39,41,3827
3,31,41,48,4650
3,31,39,48,1096
3,31,32,39,267
3,31,39,41,550
3,31,32,39,53
3,31,38,39,647
3,31,41,225,310
3,31,39,41,319
3,31,39,48,5728
3,31,32,48,1986
3,31,32,41,1986
3,31,39,41,1867
3,31,39,48,4940
3,31,41,48,2818
3,31,39,48,6128
3,31,39,48,9664
3,30,39,48,51
3,30,36,38,89
3,30,164,165,167
3,30,36,39,225
3,30,39,48,289
3,30,36,38,310
3,30,41,48,370
3,30,1,39,48
3,30,39,48,492
3,30,48,89,533
3,30,39,107,549
3,30,39,48,129
3,30,39,48,690
3,30,39,41,433
3,30,39,48,848
3,30,39,48,1049
3,30,41,48,885
3,30,39,41,397
3,30,39,41,1082
3,30,38,41,76
3,30,39,48,1316
3,30,39,309,1378
3,30,309,1379,1380
3,30,39,308,1379
3,30,309,1269,1379
3,30,39,41,204
3,30,38,48,824
3,30,39,48,1342
3,30,32,39,740
3,30,41,48,1714
3,30,39,41,276
3,30,39,41,612
3,30,38,45,48
3,30,39,255,310
3,30,39,48,2053
3,30,38,48,976
3,30,39,48,2184
3,30,39,310,1327
3,30,36,38,65
3,30,38,39,269
3,30,39,48,2290
3,30,39,41,2489
3,30,38,41,1529
3,30,32,39,571
3,30,39,48,926
3,30,39,41,2792
3,30,39,41,987
3,30,11,32,48
3,30,39,48,2763
3,30,39,41,2915
3,30,38,39,979
3,30,39,48,2254
3,30,39,604,1121
3,30,39,65,101
3,30,39,41,1938
3,30,32,48,1677
3,30,48,309,1080
3,30,32,39,269
3,30,41,48,406
3,30,32,39,1814
3,30,48,2284,2505
3,30,38,39,806
3,30,32,41,103
3,30,32,39,976
3,30,39,48,651
3,30,32,39,407
3,30,38,41,229
3,30,39,48,1652
3,30,39,48,3361
3,30,41,48,1930
3,30,38,48,846
3,30,5,39,48
3,30,41,48,3291
3,30,39,48,3311
3,30,24,39,48
3,30,32,39,189
3,30,41,48,334
3,30,32,48,536
3,30,38,39,297
3,30,38,48,522
3,30,48,2990,3735
3,30,39,48,1046
3,30,39,107,1067
3,30,41,48,4111
3,30,39,41,4650
3,30,41,48,1786
3,30,41,48,2075
3,30,39,348,1859
3,30,32,48,865
3,30,39,225,237
3,30,39,48,3535
3,30,39,48,1815
3,30,39,48,4630
3,30,38,48,267
3,30,39,48,2394
3,30,39,48,3412
3,30,39,48,4214
3,30,32,41,123
3,30,39,48,4209
3,30,39,41,215
3,30,41,48,1027
3,30,39,41,581
3,30,39,48,5358
3,30,48,237,310
3,30,12,39,41
3,30,39,48,5782
3,30,41,48,2812
3,30,41,48,420
3,30,41,48,414
3,30,32,48,103
3,30,39,48,4070
3,30,32,48,297
3,30,39,48,5194
3,30,39,41,8837
3,29,39,48,262
3,29,38,39,178
3,29,38,39,189
3,29,39,48,552
3,29,39,48,572
3,29,39,48,662
3,29,39,41,785
3,29,41,48,150
3,29,39,48,795
3,29,41,48,441
3,29,39,41,808
3,29,39,48,813
3,29,39,41,926
3,29,38,41,589
3,29,38,41,548
3,29,38,41,956
3,29,39,41,1188
3,29,38,41,338
3,29,38,48,76
3,29,1080,1269,1378
3,29,39,308,1269
3,29,39,48,1433
3,29,39,41,1619
3,29,39,89,592
3,29,32,39,1677
3,29,39,41,1642
3,29,41,48,458
3,29,38,41,1831
3,29,41,48,1103
3,29,38,48,1578
3,29,38,39,365
3,29,32,41,107
3,29,39,48,1349
3,29,39,41,2091
3,29,39,48,2100
3,29,38,41,824
3,29,38,39,1659
3,29,48,310,1327
3,29,41,48,694
3,29,48,147,179
3,29,41,48,2523
3,29,39,65,271
3,29,39,48,2629
3,29,38,48,272
3,29,38,41,1986
3,29,39,89,533
3,29,39,48,2842
3,29,39,48,653
3,29,39,48,1991
3,29,32,39,1600
3,29,39,41,2990
3,29,39,65,237
3,29,39,48,77
3,29,48,65,1121
3,29,39,41,435
3,29,23,32,39
3,29,32,38,147
3,29,32,48,734
3,29,48,795,1819
3,29,39,164,165
3,29,39,48,3276
3,29,39,48,2424
3,29,39,41,3411
3,29,39,48,2805
3,29,39,48,128
3,29,38,39,785
3,29,39,48,3236
3,29,32,48,1814
3,29,39,3535,3537
3,29,32,39,449
3,29,39,41,504
3,29,32,41,790
3,29,39,41,389
3,29,32,39,1067
3,29,39,41,3735
3,29,48,175,1355
3,29,39,41,3774
3,29,32,39,94
3,29,39,48,342
3,29,32,48,189
3,29,39,48,2468
3,29,39,795,3311
3,29,32,39,1956
3,29,32,39,297
3,29,41,48,3799
3,29,38,41,3005
3,29,32,45,48
3,29,41,48,1543
3,29,39,48,4201
3,29,48,225,237
3,29,39,48,1772
3,29,39,41,3799
3,29,39,48,2208
3,29,38,41,175
3,29,41,65,271
3,29,38,48,1034
3,29,41,48,647
3,29,39,41,4111
3,29,39,48,4969
3,29,39,48,3724
3,29,39,48,3171
3,29,38,41,301
3,29,38,41,544
3,29,38,48,301
3,29,39,48,2771
3,29,38,41,1393
3,29,41,48,760
3,29,39,41,643
3,29,41,48,215
3,29,39,48,1286
3,29,39,48,5405
3,29,39,48,2854
3,29,41,48,432
3,29,48,237,249
3,29,38,48,769
3,29,38,48,1004
3,29,39,48,2861
3,29,39,41,406
3,29,32,48,407
3,29,11,32,41
3,29,32,39,2241
3,29,39,48,2061
3,29,39,41,351
3,29,39,48,8867
3,29,39,41,6128
3,29,39,48,10132
3,29,39,48,10525
3,28,39,48,96
3,28,32,48,175
3,28,39,48,197
3,28,38,39,279
3,28,39,48,350
3,28,48,89,338
3,28,48,107,548
3,28,41,48,739
3,28,39,41,723
3,28,36,38,740
3,28,0,39,48
3,28,32,39,272
3,28,39,41,213
3,28,48,107,961
3,28,32,41,979
3,28,32,41,340
3,28,32,117,976
3,28,39,48,1014
3,28,39,249,1144
3,28,39,48,1163
3,28,308,1378,1379
3,28,39,41,1361
3,28,39,1080,1378
3,28,1080,1269,1380
3,28,39,1080,1380
3,28,39,41,856
3,28,39,48,1476
3,28,9,48,65
3,28,39,48,1547
3,28,39,65,170
3,28,48,89,592
3,28,39,48,1656
3,28,38,41,1198
3,28,38,41,570
3,28,41,48,1642
3,28,38,48,201
3,28,41,170,1327
3,28,48,101,237
3,28,48,255,310
3,28,39,48,184
3,28,36,39,1327
3,28,32,38,2238
3,28,48,271,2238
3,28,39,48,1188
3,28,39,170,310
3,28,48,60,310
3,28,39,48,2350
3,28,39,48,2353
3,28,39,48,104
3,28,38,48,677
3,28,39,48,2370
3,28,39,48,753
3,28,32,39,855
3,28,39,41,1020
3,28,39,48,2550
3,28,48,65,117
3,28,11,38,39
3,28,11,38,48
3,28,39,647,1034
3,28,32,38,438
3,28,39,41,2983
3,28,41,48,2080
3,28,39,41,3102
3,28,39,48,418
3,28,39,41,2191
3,28,32,48,681
3,28,32,48,1593
3,28,39,48,3272
3,28,39,48,1971
3,28,39,48,3055
3,28,32,48,1233
3,28,41,48,861
3,28,39,48,2212
3,28,39,48,610
3,28,39,41,3502
3,28,39,3402,3535
3,28,32,48,449
3,28,39,41,1638
3,28,41,225,1146
3,28,48,225,1146
3,28,39,237,438
3,28,32,48,1043
3,28,41,48,718
3,28,32,48,156
3,28,38,41,352
3,28,39,41,981
3,28,41,48,887
3,28,39,48,981
3,28,41,48,2254
3,28,41,48,536
3,28,32,39,772
3,28,32,48,549
3,28,38,48,185
3,28,48,1080,1269
3,28,31,32,39
3,28,39,48,4339
3,28,39,41,1818
3,28,32,48,94
3,28,31,38,39
3,28,32,48,2329
3,28,39,48,2951
3,28,38,48,297
3,28,39,48,4636
3,28,32,41,2168
3,28,39,41,2075
3,28,39,41,4883
3,28,39,48,2495
3,28,39,41,4207
3,28,41,48,199
3,28,41,48,842
3,28,39,48,440
3,28,39,41,203
3,28,39,48,2561
3,28,39,48,1702
3,28,32,39,260
3,28,32,39,384
3,28,32,48,384
3,28,41,48,947
3,28,39,48,1395
3,28,48,65,1859
3,28,32,39,45
3,28,41,175,806
3,28,39,48,4891
3,28,41,48,5729
3,28,41,48,1062
3,28,39,48,3012
3,28,32,48,1783
3,28,39,475,1146
3,28,39,41,831
3,28,39,48,5943
3,28,39,48,3451
3,28,39,41,5152
3,28,39,48,5152
3,28,41,48,10170
3,28,39,48,395
3,27,39,48,193
3,27,32,38,281
3,27,32,48,279
3,27,18,38,48
3,27,38,170,225
3,27,39,107,548
3,27,32,41,570
3,27,39,48,357
3,27,39,41,563
3,27,39,48,682
3,27,39,41,690
3,27,38,39,694
3,27,41,48,433
3,27,39,48,730
3,27,39,48,767
3,27,38,48,161
3,27,39,41,887
3,27,39,48,755
3,27,32,41,548
3,27,41,48,1232
3,27,39,48,713
3,27,39,48,1274
3,27,39,48,1297
3,27,39,48,445
3,27,39,48,1318
3,27,1269,1378,1379
3,27,309,1269,1378
3,27,39,48,1392
3,27,38,39,479
3,27,38,39,384
3,27,41,110,170
3,27,39,48,924
3,27,41,48,1655
3,27,48,89,1198
3,27,41,48,276
3,27,39,41,1744
3,27,39,48,1784
3,27,39,48,1811
3,27,41,89,170
3,27,38,41,365
3,27,39,48,447
3,27,39,41,2011
3,27,39,48,1590
3,27,41,48,2091
3,27,41,48,1591
3,27,32,39,1103
3,27,39,41,1282
3,27,41,79,225
3,27,41,48,195
3,27,39,48,1354
3,27,39,48,1380
3,27,39,41,2629
3,27,39,48,2661
3,27,11,38,41
3,27,39,48,2840
3,27,39,48,2994
3,27,38,48,352
3,27,39,237,1043
3,27,39,65,1121
3,27,39,310,522
3,27,39,41,1991
3,27,38,39,1938
3,27,39,48,3185
3,27,39,48,3021
3,27,32,39,1144
3,27,48,309,1378
3,27,48,1818,1819
3,27,39,48,1697
3,27,41,48,704
3,27,41,48,2464
3,27,39,48,3501
3,27,38,39,1600
3,27,39,48,1870
3,27,41,48,1638
3,27,32,48,246
3,27,39,41,529
3,27,39,48,3638
3,27,39,179,301
3,27,39,48,2469
3,27,39,41,128
3,27,39,48,974
3,27,39,48,779
3,27,39,41,3964
3,27,39,48,1568
3,27,39,48,2374
3,27,32,39,3966
3,27,39,41,1796
3,27,39,41,3693
3,27,32,48,2168
3,27,32,48,790
3,27,41,48,2815
3,27,39,48,1899
3,27,39,48,1763
3,27,39,41,50
3,27,41,48,242
3,27,41,237,475
3,27,32,48,2199
3,27,39,41,911
3,27,39,48,1994
3,27,48,309,1269
3,27,31,32,48
3,27,41,48,426
3,27,32,48,53
3,27,38,41,522
3,27,39,48,837
3,27,39,41,3005
3,27,39,48,3539
3,27,41,48,2413
3,27,32,39,1214
3,27,38,170,1146
3,27,48,89,1121
3,27,32,39,865
3,27,39,48,2728
3,27,32,41,78
3,27,41,48,1619
3,27,41,48,4207
3,27,39,41,4940
3,27,39,41,1616
3,27,32,39,623
3,27,32,39,536
3,27,39,41,4969
3,27,39,41,424
3,27,39,41,1308
3,27,39,48,151
3,27,32,39,1966
3,27,32,41,1393
3,27,39,48,1161
3,27,39,65,147
3,27,39,175,225
3,27,39,41,534
3,27,225,271,2238
3,27,39,41,5729
3,27,39,41,2406
3,27,41,48,209
3,27,39,41,3012
3,27,39,48,1440
3,27,39,310,1859
3,27,39,41,4859
3,27,39,48,2113
3,27,39,48,4685
3,27,41,48,1616
3,27,39,1677,4698
3,27,32,41,1046
3,27,39,48,2833
3,27,38,41,769
3,27,41,48,6128
3,26,39,41,44
3,26,39,48,95
3,26,39,48,198
3,26,39,48,68
3,26,32,39,348
3,26,38,48,189
3,26,38,48,365
3,26,39,48,659
3,26,38,48,740
3,26,41,48,723
3,26,39,48,792
3,26,41,48,808
3,26,39,48,899
3,26,39,41,606
3,26,39,41,1012
3,26,39,48,1111
3,26,38,41,208
3,26,38,48,956
3,26,48,910,956
3,26,38,39,978
3,26,41,48,1229
3,26,38,39,1233
3,26,309,1269,1380
3,26,39,41,1360
3,26,1080,1378,1380
3,26,39,48,1390
3,26,39,48,1063
3,26,39,101,475
3,26,39,41,1481
3,26,48,310,604
3,26,48,65,824
3,26,32,41,749
3,26,38,41,384
3,26,32,39,413
3,26,38,41,1715
3,26,39,48,1789
3,26,39,48,1842
3,26,39,89,201
3,26,41,65,475
3,26,32,48,1872
3,26,32,41,1135
3,26,41,48,136
3,26,39,41,1072
3,26,48,795,1818
3,26,41,48,2344
3,26,39,48,2393
3,26,38,39,2505
3,26,41,48,56
3,26,39,48,2516
3,26,39,48,2537
3,26,39,48,1996
3,26,39,48,2117
3,26,32,38,55
3,26,39,41,1529
3,26,41,48,2792
3,26,39,65,201
3,26,39,48,2079
3,26,39,41,1333
3,26,41,48,2983
3,26,32,39,1043
3,26,41,65,101
3,26,39,65,604
3,26,41,48,2191
3,26,41,48,1704
3,26,32,48,1578
3,26,38,48,2505
3,26,39,48,1537
3,26,39,48,402
3,26,39,48,1678
3,26,48,1818,3311
3,26,41,48,2117
3,26,41,48,232
3,26,39,41,232
3,26,39,41,1294
3,26,39,89,438
3,26,41,48,987
3,26,32,41,201
3,26,38,41,1859
3,26,32,48,740
3,26,36,41,225
3,26,41,48,3502
3,26,39,41,3510
3,26,39,41,3539
3,26,32,39,246
3,26,39,41,165
3,26,2,39,41
3,26,48,165,167
3,26,39,41,3412
3,26,39,41,861
3,26,32,39,856
3,26,39,48,2843
3,26,32,39,161
3,26,39,48,518
3,26,32,48,229
3,26,32,39,66
3,26,39,48,4156
3,26,32,38,56
3,26,38,48,3005
3,26,36,38,1344
3,26,39,2990,3735
3,26,48,1080,1379
3,26,39,48,486
3,26,31,38,41
3,26,39,48,2126
3,26,38,48,260
3,26,39,41,3186
3,26,39,48,1595
3,26,38,41,1004
3,26,39,41,3236
3,26,39,48,4973
3,26,39,41,199
3,26,41,48,3735
3,26,39,41,1815
3,26,41,48,203
3,26,32,41,2958
3,26,39,41,4198
3,26,39,41,5051
3,26,41,48,204
3,26,48,175,806
3,26,39,48,2130
3,26,39,48,3965
3,26,39,48,1538
3,26,41,48,1185
3,26,39,48,932
3,26,41,48,3827
3,26,39,48,1227
3,26,39,48,3297
3,26,39,48,2074
3,26,41,48,319
3,26,39,41,5728
3,26,39,41,5767
3,26,39,41,4779
3,26,36,38,1146
3,26,39,89,225
3,26,39,41,325
3,26,32,48,2241
3,26,41,297,544
3,26,39,48,3202
3,26,39,48,1646
3,26,39,48,2167
3,26,39,48,6803
3,26,39,48,9203
3,26,39,48,9304
3,26,39,41,9579
3,26,39,41,9669
3,26,39,48,10420
3,26,41,48,10611
3,25,38,48,49
3,25,41,48,80
3,25,39,48,92
3,25,39,41,248
3,25,39,48,282
3,25,36,39,310
3,25,18,38,41
3,25,48,89,544
3,25,39,48,596
3,25,39,48,673
3,25,41,48,785
3,25,39,41,795
3,25,39,48,801
3,25,41,47,48
3,25,39,179,824
3,25,39,48,866
3,25,39,48,905
3,25,41,48,1012
3,25,39,48,1057
3,25,39,348,352
3,25,48,348,352
3,25,32,38,475
3,25,32,48,1067
3,25,39,41,346
3,25,308,1080,1269
3,25,39,41,1080
3,25,39,1379,1380
3,25,308,309,1080
3,25,308,309,1379
3,25,308,1080,1379
3,25,39,1269,1379
3,25,39,48,880
3,25,39,41,1476
3,25,39,41,611
3,25,38,41,479
3,25,39,41,986
3,25,41,48,155
3,25,32,39,105
3,25,39,89,1198
3,25,32,38,271
3,25,39,48,206
3,25,39,41,1808
3,25,39,101,237
3,25,41,48,390
3,25,39,48,2269
3,25,39,41,2290
3,25,39,41,2015
3,25,39,664,1327
3,25,41,48,2492
3,25,41,48,2489
3,25,39,41,2515
3,25,38,39,681
3,25,48,101,310
3,25,39,65,117
3,25,39,48,1903
3,25,39,48,2663
3,25,39,41,2208
3,25,39,48,434
3,25,32,48,571
3,25,39,48,2746
3,25,39,41,2771
3,25,39,41,757
3,25,39,41,2870
3,25,39,41,2879
3,25,39,41,2805
3,25,39,48,940
3,25,39,48,2378
3,25,39,48,2621
3,25,39,41,2250
3,25,41,48,1052
3,25,48,65,147
3,25,32,39,681
3,25,39,89,147
3,25,48,309,1380
3,25,32,48,1144
3,25,32,39,734
3,25,48,1819,3311
3,25,39,41,2184
3,25,32,39,479
3,25,39,41,2201
3,25,39,41,921
3,25,41,48,1294
3,25,38,48,261
3,25,38,39,261
3,25,3402,3535,3537
3,25,32,48,464
3,25,39,48,205
3,25,38,1146,3616
3,25,38,48,1135
3,25,41,48,529
3,25,41,48,3279
3,25,39,48,476
3,25,39,41,2728
3,25,39,41,1052
3,25,32,39,371
3,25,48,164,167
3,25,48,237,1043
3,25,38,39,3966
3,25,32,39,790
3,25,39,48,1877
3,25,48,101,824
3,25,41,48,831
3,25,39,48,2297
3,25,32,39,549
3,25,32,48,772
3,25,39,48,3005
3,25,39,48,1768
3,25,48,1080,1378
3,25,41,48,2267
3,25,24,39,41
3,25,38,41,260
3,25,39,107,961
3,25,32,48,261
3,25,38,41,297
3,25,39,48,4307
3,25,39,89,1121
3,25,32,39,878
3,25,41,48,4198
3,25,48,3402,3535
3,25,39,48,3402
3,25,38,41,647
3,25,39,48,4131
3,25,41,48,612
3,25,39,48,2639
3,25,32,48,161
3,25,41,175,1355
3,25,39,41,458
3,25,41,48,5051
3,25,32,48,251
3,25,39,41,5124
3,25,32,39,1486
3,25,32,41,488
3,25,41,48,1066
3,25,39,48,1066
3,25,32,39,1714
3,25,39,41,1161
3,25,32,41,258
3,25,39,48,1115
3,25,39,41,1227
3,25,48,249,1144
3,25,32,41,249
3,25,39,41,893
3,25,12,41,48
3,25,39,41,3361
3,25,41,48,133
3,25,39,48,1693
3,25,39,48,85
3,25,32,48,2103
3,25,41,48,168
3,25,48,475,1146
3,25,48,65,1146
3,25,39,48,6266
3,25,41,48,4859
3,25,39,48,4357
3,25,48,65,201
3,25,39,48,2870
3,25,41,48,4940
3,25,39,48,2406
3,25,48,1677,4698
3,25,39,41,1026
3,25,38,170,769
3,25,39,48,9010
3,25,32,48,9501
3,25,39,41,9664
3,25,41,48,9669
3,25,39,41,10446
3,25,39,48,10469
3,24,36,39,89
3,24,39,41,104
3,24,39,48,176
3,24,48,175,178
3,24,39,308,309
3,24,41,48,346
3,24,1,39,41
3,24,48,89,258
3,24,48,89,255
3,24,41,48,563
3,24,39,89,255
3,24,38,48,647
3,24,39,48,660
3,24,39,48,763
3,24,39,41,278
3,24,39,48,61
3,24,39,48,817
3,24,39,48,826
3,24,39,48,896
3,24,39,41,547
3,24,41,48,397
3,24,39,41,1229
3,24,39,48,1180
3,24,39,41,1269
3,24,41,48,1313
3,24,39,48,1320
3,24,39,237,1327
3,24,1269,1379,1380
3,24,1378,1379,1380
3,24,308,1269,1379
3,24,41,48,1481
3,24,48,65,170
3,24,32,39,910
3,24,39,41,198
3,24,39,48,1615
3,24,39,41,1624
3,24,38,39,413
3,24,48,89,604
3,24,38,48,1715
3,24,38,39,379
3,24,41,48,1815
3,24,39,170,438
3,24,39,41,1280
3,24,48,65,338
3,24,39,170,237
3,24,39,48,750
3,24,41,48,576
3,24,39,48,431
3,24,32,39,334
3,24,41,48,611
3,24,39,48,2012
3,24,39,48,1853
3,24,32,37,41
3,24,39,48,2054
3,24,39,310,1198
3,24,32,39,1435
3,24,39,48,478
3,24,48,449,591
3,24,38,48,664
3,24,41,48,1188
3,24,36,39,65
3,24,41,79,475
3,24,41,48,2406
3,24,39,48,2417
3,24,39,41,2441
3,24,38,39,757
3,24,41,48,1020
3,24,32,39,591
3,24,32,48,591
3,24,39,65,301
3,24,39,48,927
3,24,39,48,511
3,24,39,41,1390
3,24,38,48,1529
3,24,32,48,374
3,24,41,48,2749
3,24,39,249,310
3,24,32,48,675
3,24,39,48,1668
3,24,39,41,1987
3,24,15,41,48
3,24,41,48,435
3,24,39,185,310
3,24,32,41,479
3,24,48,79,225
3,24,32,39,1593
3,24,39,48,3250
3,24,48,89,147
3,24,41,48,1698
3,24,32,48,269
3,24,48,308,1379
3,24,48,310,1859
3,24,39,48,3307
3,24,39,48,337
3,24,32,39,1233
3,24,32,48,1600
3,24,41,48,3411
3,24,38,41,2958
3,24,48,110,170
3,24,38,41,107
3,24,38,48,785
3,24,38,39,1814
3,24,41,48,1249
3,24,39,3402,3537
3,24,39,41,2053
3,24,38,41,1034
3,24,41,48,3462
3,24,39,41,3279
3,24,41,48,165
3,24,39,41,2286
3,24,41,48,197
3,24,39,41,171
3,24,39,48,3858
3,24,36,48,237
3,24,32,41,94
3,24,39,48,1086
3,24,38,39,2168
3,24,39,41,4026
3,24,39,41,2894
3,24,32,48,2383
3,24,5,39,41
3,24,39,48,2250
3,24,225,270,2238
3,24,39,178,225
3,24,39,48,4221
3,24,41,48,911
3,24,39,2994,3735
3,24,41,48,424
3,24,38,170,1344
3,24,39,41,2267
3,24,39,41,3311
3,24,32,41,189
3,24,24,41,48
3,24,32,39,3411
3,24,39,41,1819
3,24,39,48,4342
3,24,38,170,2238
3,24,48,2994,3735
3,24,39,48,525
3,24,39,48,3973
3,24,39,164,166
3,24,39,41,892
3,24,38,41,258
3,24,32,41,623
3,24,39,48,83
3,24,48,65,783
3,24,38,39,2523
3,24,41,48,2915
3,24,39,41,440
3,24,41,48,4969
3,24,38,41,267
3,24,39,48,4945
3,24,39,48,1371
3,24,32,41,544
3,24,39,48,3317
3,24,32,48,52
